"Tektronix MDO34, version v1.4.26, serial number C017180"
"Bus Definition: SPI"
 Time, MOSI, MISO
3.909491e-03, 03 9D 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 4D 86 7D FF 52 86 7D FF 55 87 80 FF 61 87 7D FF 6C 87 7D FF 74 87 7D FF 7B 87 7E FF 84 87 7D FF 8B 87 7D FF 94 87 7D FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF  
3.931392e-03, 03 9D 12 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF  
3.953293e-03, 03 9D 12 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 7F 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 00 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF  
3.975194e-03, 03 9D 12 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 80 80 FF 00 80 80 FF 00 00 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF  
3.997095e-03, 03 9D 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF  
4.018995e-03, 03 9D 13 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 80 80 FF 00 80 80 FF 00 80 00 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF  
4.041222e-03, 03 9D 13 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF  
4.063123e-03, 03 9D 13 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF  
4.085024e-03, 03 9D 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 00 9C 97 3C 9A 4F 8B 5C 57 86 93 46 82 06 80 80 1B AD 9B 34 C1  
4.200590e-03, 03 1F 80 04 00 00 00 00 , FF FF FF FF F8 7F 86 00  
4.203026e-03, 03 1F 80 00 00 00 00 00 , 00 00 00 00 FA CE 04 01  
4.209487e-03, 03 1F 80 22 00 00 , FF FF FF FF 00 0C  
4.211758e-03, 03 1F 80 26 00 00 , 00 00 00 00 00 28  
4.213614e-03, 03 1F 80 24 00 00 , 00 00 00 00 04 E1  
4.215677e-03, 03 1F 93 D0 00 00 00 00 , 00 00 00 00 00 FF 40 28  
4.218111e-03, 03 1F 93 CC 00 00 00 00 , 00 00 00 00 00 78 00 28  
4.220546e-03, 03 1F 93 D4 00 00 00 00 , 00 00 00 00 02 03 00 00  
4.225913e-03, 03 54 80 04 00 00 00 00 , 00 00 00 3C 00 80 00 00  
4.228347e-03, 03 54 80 00 00 00 00 00 , 00 00 00 00 FA CE 04 02  
4.234826e-03, 03 54 80 28 00 00 00 00 , 00 C0 3F FF 00 00 18 40  
4.239424e-03, 03 54 80 2C 00 00 00 00 , 00 00 00 00 00 04 D0 02  
4.241858e-03, 03 54 80 30 00 00 00 00 , 00 00 00 00 00 00 00 00  
4.244293e-03, 03 54 80 34 00 00 00 00 , FF FF FF FF AF 9C 04 00  
4.246727e-03, 03 54 80 38 00 00 00 00 , FF FF FF FF FF FF FF FF  
4.249180e-03, 03 54 80 3C 00 00 00 00 , FF FF FF FF FF FF FF FF  
4.255822e-03, 03 54 80 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF  
4.279950e-03, 03 54 80 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF  
4.301190e-03, 03 54 80 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF  
4.324249e-03, 03 54 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF  
4.346150e-03, 03 54 80 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 9F FF FF FF FF FF FF FF C0 FF FF FF 20 21 61 73 E6 19 4C 00 02 00 A0 12 09 00 6C 60 01 70 B7 BD 65 98 00 80 08 5A CA 0B 0D BC 00 00  
4.368050e-03, 03 54 81 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 1A 29 F5 1F 51 02 00 1C 7C CB F5 8D 2B 03 1F A0 94 58 80 37 85 11 01 00 40 66 81 57 55 61 E0 0B D5 4D 07 B0 09 01 00 92 09 D0 0E 7D 00 A7 03 73 A7 E9 02 BF 80 C4 A5 00 0E 80 88 1B 0A 5E E5 5D  
4.389951e-03, 03 54 81 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 1F BE 80 23 40 35 59 E0 B2 01 00 1A 15 BB 01 00 5B 0E 80 E8 00 D0 FE DA 03 22 80 16 2A F0 09 92 32 80 5F 92 D7 1A 00 28 00 B8 01 80 40 52 F9 1B 4F CE 62 00 E0 12 44 F7 F9 14 03 08 96 28 F0 44  
4.412169e-03, 03 54 81 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 40 30 80 0D C0 00 6B 00 09 00 D4 00 E0 4B 7D 40 DF E4 2B 03 0D 68 A0 84 87 D6 8A C7 5E A0 09 FC D0 37 0C E0 0E C0 00 28 FD 6A D6 FD E0 71 07 7C AA 52 38 AD FF 4F F0 17 0E F2 C4 00 48 75 5E 70  
4.434070e-03, 03 54 81 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FF 55 05 00 B0 40 60 81 90 57 34 EC 97 2F C1 DF 42 7C 5A C0 E2 1F 04 5F FD 29 02 20 4E F4 AB C0 4F 4A 05 59 15 B0 4A F0 0F 9E 42 5E 03 C0 9D 1F 2C F0 E5 28 F9 4C 51 0F E0 BF 58 C1 E5 00 D7 8F  
4.455970e-03, 03 54 82 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 61 7C 0C 4C 2A 00 98 79 33 05 EE 7D A5 BC AA 11 70 75 08 FE AA 86 B9 14 00 AE F9 45 0A DC DB 54 D6 AD C6 56 C1 BF 7F 82 93 03 DC 0A C0 8B 7A 68 54 B3 EA 00 81 7B 97 10 7A E4 01 06 9F 48 75 8B  
4.477871e-03, 03 54 82 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 01 3E FE C0 A1 44 66 CA 70 15 31 00 05 CE 4D 42 2D FF 12 12 FB 81 BF 57 48 A4 A5 80 00 80 0E 00 58 8A 28 D8 80 E8 8F 10 92 3C C0 A5 13 29 48 6B E0 E3 0E FC 00 0A DF 19 72 A2 F0 53 88 BE E8 A1  
4.499772e-03, 03 54 82 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF AB 8C 58 0A 0E FC 9F EC CE 2A 40 9E 38 78 10 28 3B D4 20 AD E9 55 0A C8 B4 A0 54 54 47 37 F0 6F 2E C2 66 80 16 00 48 3D 06 31 FC 9A 00 00 C3 AC 0F 41 97 AC 99 81 9F 6D 74 E5 07 50 20 A5 69 6A  
4.521673e-03, 03 54 82 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF E7 66 FD C3 A7 56 25 0D F1 D1 0C FC D4 D1 D0 35 21 52 0F 0B 00 9C BA 87 23 09 40 01 6B 6B 79 48 40 6D 06 FC 1D 3A 4A 0E 48 6D 02 8C 7B EA 9D 85 A7 16 DB A1 CD 67 06 FC 12 A1 83 AC 21 F2 8C 20  
4.543574e-03, 03 54 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF D0 4F 9B 63 4A FD 77 9C AA 16 F0 CB A1 9B 24 80 57 CE E7 F1 FE A9 39 9E 05 B2 1F 21 3D 80 BF 13 90 AA 19 E0 35 62 3C 0E FA FF 4D 03 ED B9 07 F5 F2 7F 81 3F D9 2F 82 9B 06 00 88 AD 61 08 B5 F6  
4.565474e-03, 03 54 83 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 5F 4E 31 44 38 F6 DE EA E7 04 34 00 24 D2 2C 19 14 F8 D1 ED 44 6D 00 A5 8C 1B DA 84 11 40 02 1C B1 4A 89 26 D9 3D C6 5A 00 88 FB 26 01 20 21 1C 68 1C 48 8C 43 1A 24 80 BF 7C F9 FE 9B FA 54 81  
4.587375e-03, 03 54 83 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF C0 2C 13 42 89 02 00 45 30 0A 19 0C E1 3A 0D 01 FE 6F 4B 28 86 A9 7E B4 00 60 40 00 0C 00 11 D5 41 87 E1 91 0E 81 18 D4 2B F0 47 DD 81 5D 4A 08 E6 C0 10 20 30 1E 1A 0B 04 44 02 00 CE F9 77 59  
4.609276e-03, 03 54 83 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF A9 42 AA 47 01 DE 04 92 58 74 03 80 0B C7 33 00 B2 A0 69 6C 9B C0 1F 5D 83 E4 03 DC 3A A1 D8 D1 C0 05 00 84 8F 34 18 03 C1 F6 88 58 9A 70 B6 27 00 88 81 58 00 75 00 30 0D D0 10 06 5A 34 16 CE  
4.631177e-03, 03 54 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 7F 99 F4 45 B3 72 7B 02 51 87 0D D6 EC 64 01 5B 08 44 40 81 2B 9E 61 19 92 64 08 88 61 E7 AB AA 06 78 94 A1 35 90 01 60 52 62 51 97 62 9E BB 08 81 7F F4 E4 C0 09 98 3B AE 16 00 60 64 5C 63 B3  
4.653078e-03, 03 54 84 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 2C 40 56 09 15 9A 72 4C 2B 93 11 00 01 30 CF A6 66 4E 4F 61 D5 CC A1 D0 51 EF AB 59 C0 FF 3F 13 02 73 E6 92 4D E3 B4 40 D0 F9 15 1A C2 C8 31 04 AA A3 42 08 D9 12 65 95 AA 90 F2 F1 B2 C6 C5 08  
4.674978e-03, 03 54 84 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF 80 24 32 D1 05 FE CF 54 C0 7D 80 16 4D 0F 50 9E A8 BE 04 57 30 C0 CD 0B B5 BC 1E 31 1C 00 58 C6 70 96 01 40 1A 4B A2 D6 E4 77 9B 4A C2 15 01 92 09 03 FF CF 02 BF 83 ED 65 17 26 24 7A 86 0D 76  
4.697196e-03, 03 54 84 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 5D 06 02 A8 6B A0 0F 18 D4 10 31 2F FD 0A 52 1F A6 65 22 06 96 00 00 28 81 8A 18 C9 0F FC 7F 3B AE 08 BA 25 43 94 26 04 25 6C 30 2B 78 59 40 15 A0 9A 65 06 2C 2D 7D 2D 95 C4 56 F3 52 0C 94 36  
4.719422e-03, 03 54 85 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF 92 AD 6F 20 BB 41 29 48 7F 12 FC 7F F8 98 C0 D3 02 64 B9 11 9E F4 83 8F 36 EE 0D 04 D1 20 45 EA 42 CA AA 2A 2B 24 43 E3 F2 8A 1E C8 15 41 12 B2 FF EF DE 9C FE 95 67 C1 CE 14 B8 0A C2 B2 34 98  
4.741649e-03, 03 54 85 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 02 26 49 40 A1 37 C4 CA 12 D1 AA D4 2E 19 64 B5 91 B5 40 F5 33 89 0D 25 04 8D 56 4D AD 09 56 94 88 06 FF 4F C0 9F 00 21 2B 08 A4 91 9F 43 E0 0B 56 40 13 12 41 B8 6E 0B 45 51 D5 B5 E7 1E 4D 14  
4.763550e-03, 03 54 85 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF F8 40 F2 BF A0 3C 32 ED 3D 64 29 A7 50 11 24 51 0E FE 67 26 13 A0 94 BE 99 02 08 F8 9C 54 20 9B 34 20 D1 41 47 9E 01 00 B5 77 76 E7 AB 4F 81 18 2B 20 15 5D 28 82 75 8C 32 25 0A BC 54 04 29 8C  
4.785450e-03, 03 54 85 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF F8 4F 9C 09 80 10 F2 42 F7 0A 2C 4F F4 06 54 84 C9 AE 61 40 47 6D 6F 23 14 45 91 23 04 39 B0 50 19 02 98 0D 64 21 49 62 31 26 50 41 A5 AE 84 3F DF CD CA 20 1E 20 FD A0 09 34 16 00 F2 55 B5 AB  
4.807351e-03, 03 54 86 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF C7 C9 24 40 24 66 43 09 24 C9 80 85 05 3F 2F F6 39 0A 21 0D 04 22 A5 5A C1 07 A8 15 F6 8A 03 B6 52 05 C2 83 BA 44 7A A1 6B EF F5 9E 3E D2 58 F8 67 0F 41 4C 05 5A 1C B8 A3 84 F0 D0 DD 5A 4C B2  
4.829252e-03, 03 54 86 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF B8 55 C4 7F E1 B5 E7 6E 00 9F 3B 0E 68 D0 13 98 8C 5D D6 40 D2 72 08 BF 41 45 00 3E 5F EF 7B 48 EF 15 23 84 54 1E B8 03 0B E1 E5 D5 1A A0 74 CD C2 6E 42 18 C7 12 C2 C7 7A 48 00 7B 90 86 F0 03  
4.851153e-03, 03 54 86 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 08 C2 CF E4 5C F7 48 3C D0 59 70 02 0E 00 14 00 F0 CE 00 F0 05 1A 0C 80 E1 00 7A B3 A0 54 38 83 00 C8 00 02 80 0F BE 2F 00 CB 3A 5E 3E 40 61 48 8A C5 10 0B 0B 98 00 80 33 03 00 46 74 05 F0 C1  
4.873054e-03, 03 54 86 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 80 25 00 BD 81 A5 8E 28 10 0E C0 1F DC 24 11 00 0C 00 41 C0 01 20 1C 34 20 D2 77 1A FC C0 2A 5A 60 10 5A F4 9A 1B 00 1B 2C 1F FC C4 AB 85 26 45 B0 69 40 37 00 50 DA AE 03 C0 83 0D 00 3E 78  
4.894954e-03, 03 54 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF C9 2A 80 B8 C0 50 40 12 AC F6 47 F8 C5 6C 00 10 8A 1B 22 FC D8 9F 6D 06 70 BC 88 F0 15 18 C0 05 19 68 7C 05 08 3F 96 44 65 8D 20 8B 0A 62 55 95 45 55 D3 35 06 11 80 3C DC F6 90 52 29 7B 08 8F  
4.916855e-03, 03 54 87 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 36 59 96 86 AE AA 23 84 FE 8C A6 A9 88 92 6B FD 11 4E A2 7B DD 25 C7 2B AF DD DD DD 47 FE BF A4 49 7B 0E 21 C0 E7 26 C2 7E FF 3F 18 93 CC 00 75 F1 9E 1C C2 F2 A2 5A 90 9A A8 08 4F C9 EC 85 81  
4.938756e-03, 03 54 87 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF C0 63 16 E1 23 3C B9 D6 93 7B 81 8F A9 89 F0 10 C5 6E 06 F6 B6 C4 22 3C 11 BC D2 11 64 40 BF 37 16 C2 E9 C5 0C 5C 8B 67 3C 23 2B F8 84 00 00 22 80 5A 06 F2 11 E1 58 91 BA 99 06 F6 C0 B6 44 78  
4.960657e-03, 03 54 87 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF 84 67 2E D4 02 34 90 2B 90 66 A0 2D 19 18 1B 00 5E 54 0F E1 35 00 44 06 A9 0F E1 48 47 52 0E 34 46 2F 7A 0C A3 57 72 18 08 5B B2 08 22 EC 9D 99 81 E1 65 5A 33 8C 5A E9 12 0B 61 2C 6D 6B B0 DB  
4.982558e-03, 03 54 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF D6 55 08 47 78 35 C3 4B 2C AD BC 42 0A E1 D7 1D 04 FF D2 BA 35 B0 9A 3A 43 08 6B 5A 50 06 39 B6 0A E1 57 CF 5C 4A 02 F4 9F 1C 24 19 B1 38 84 5F 14 BB 60 61 23 7A 00 00 36 D8 5A 84 22 84 A3 3E  
